着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,後3F,厩舎,馬体重,race_id,日付,距離,馬場種類,馬場状態
6,3,3,マイネルサブマリン,牡5,55.0,本田正重,2:08.2,1,2,3.9,39.7,大井森下淳平,475(-7),202244120911,2022/12/09,2000,ダ,重
7,2,2,ネーロルチェンテ,牝5,55.0,森泰斗,2:08.4,1,6,18.1,41.1,大井堀千亜樹,517(-15),202244120911,2022/12/09,2000,ダ,重
8,8,12,マイネルアンファン,牡7,57.0,和田譲治,2:08.6,1,8,50.4,41.3,大井宗形竹見,522(+12),202244120911,2022/12/09,2000,ダ,重
9,6,8,ベイズンストリート,セ6,55.0,張田昂,2:08.6,アタマ,7,46.3,39.6,大井辻野豊,545(-8),202244120911,2022/12/09,2000,ダ,重
10,5,6,ホワイトパス,牡6,57.0,町田直希,2:10.1,7,11,193.9,41.3,船橋伊藤滋規,446(+1),202244120911,2022/12/09,2000,ダ,重
11,8,11,ミリミリ,牝5,51.0,△菅原涼太,2:10.4,1.1/2,10,147.0,42.1,大井小野寺晋,491(+3),202244120911,2022/12/09,2000,ダ,重
12,6,7,オーケストラ,セ7,54.0,▲木間塚龍,2:11.8,7,12,367.9,42.0,船橋新井清重,500(-9),202244120911,2022/12/09,2000,ダ,重
1,6,11,サイレントギフト,牡4,56.0,西啓太,1:26.7,,4,10.4,37.7,大井阪本一栄,476(-9),202244120912,2022/12/09,1400,ダ,重
2,3,6,ジュンユウコー,牝6,54.0,今野忠成,1:27.2,2.1/2,5,11.9,37.9,大井荒山勝徳,466(-1),202244120912,2022/12/09,1400,ダ,重
3,4,7,ラペルシェール,牡4,53.0,▲谷内貫太,1:27.2,アタマ,8,28.1,38.2,大井佐野謙二,490(+9),202244120912,2022/12/09,1400,ダ,重
4,4,8,アイスボウル,牡4,56.0,本橋孝太,1:27.4,1.1/4,6,17.8,37.7,大井松浦裕之,452(-2),202244120912,2022/12/09,1400,ダ,重
5,8,16,ケイトップロード,牡7,56.0,東原悠善,1:27.6,1.1/4,12,94.5,37.6,大井赤嶺本浩,497(+1),202244120912,2022/12/09,1400,ダ,重
6,7,14,アナザークイーン,牝6,54.0,篠谷葵,1:27.7,クビ,15,291.6,37.5,大井橋本和馬,469(+3),202244120912,2022/12/09,1400,ダ,重
7,8,15,トルベジーノ,牝5,54.0,達城龍次,1:27.8,1/2,3,7.1,37.0,大井赤嶺本浩,450(+1),202244120912,2022/12/09,1400,ダ,重
8,5,10,ペリーアイランド,牡3,56.0,矢野貴之,1:28.1,1.3/4,1,2.0,38.3,大井松浦裕之,471(-1),202244120912,2022/12/09,1400,ダ,重
9,1,2,サッキールビアノ,牡4,56.0,福原杏,1:28.5,2,13,137.6,39.7,大井立花貢,491(+4),202244120912,2022/12/09,1400,ダ,重
10,1,1,グッドラックスター,牝5,54.0,森泰斗,1:28.9,2,7,20.1,38.7,大井栗田裕光,452(+6),202244120912,2022/12/09,1400,ダ,重
11,6,12,コンスタンティナ,牝6,54.0,藤本現暉,1:29.1,1,14,273.1,38.6,大井渡部則夫,517(+3),202244120912,2022/12/09,1400,ダ,重
12,2,4,ライトロング,牡5,56.0,町田直希,1:29.1,クビ,10,45.6,38.6,市村誠,515(-4),202244120912,2022/12/09,1400,ダ,重
13,7,13,モンゴリアンキング,牡3,56.0,真島大輔,1:29.3,3/4,2,4.8,39.8,大井荒山勝徳,515(0),202244120912,2022/12/09,1400,ダ,重
14,2,3,ラテリシウス,牝6,52.0,△新原周馬,1:29.5,1,11,77.1,40.5,大井蛯名雄太,524(+4),202244120912,2022/12/09,1400,ダ,重
15,5,9,ヴァンルーチェ,牡4,56.0,瀬川将輝,1:29.8,1.1/2,16,299.9,40.0,大井高橋清顕,507(+4),202244120912,2022/12/09,1400,ダ,重
16,3,5,ウインプロスト,牡4,56.0,和田譲治,1:31.0,6,9,42.0,41.5,大井宗形竹見,500(+3),202244120912,2022/12/09,1400,ダ,重
1,2,2,クツシタヌゲタ,牡6,56.0,笹川翼,1:14.5,,1,1.9,38.5,大井森下淳平,502(-2),202244122601,2022/12/26,1200,ダ,稍
2,4,6,ベジタブルストア,セ4,56.0,中村尚平,1:15.3,4,14,434.7,37.8,大井庄子昭彦,456(0),202244122601,2022/12/26,1200,ダ,稍
3,7,12,サクラマス,牝5,53.0,☆仲原大生,1:15.4,3/4,5,19.8,39.2,大井米田英世,411(-1),202244122601,2022/12/26,1200,ダ,稍
4,5,7,ポルトフレイバー,牡6,56.0,和田譲治,1:15.5,3/4,3,9.0,38.0,大井月岡健二,436(+4),202244122601,2022/12/26,1200,ダ,稍
5,4,5,ロケットペンダント,牝4,52.0,△菅原涼太,1:15.5,クビ,9,43.8,40.2,大井嶋田幸晴,422(-12),202244122601,2022/12/26,1200,ダ,稍
6,3,4,サンクスグランパ,セ4,56.0,瀬川将輝,1:15.5,ハナ,2,3.0,38.3,大井大宮和也,464(+2),202244122601,2022/12/26,1200,ダ,稍
7,3,3,ヤマノシャチー,牝6,54.0,石川駿介,1:15.7,3/4,7,36.0,38.5,大井高岩孝敏,507(+3),202244122601,2022/12/26,1200,ダ,稍
8,7,11,テガタナ,牡4,53.0,▲鷹見陸,1:15.9,1,12,249.1,39.3,大井久保杉隆,414(+1),202244122601,2022/12/26,1200,ダ,稍
9,1,1,ブルーフェアリー,牝6,54.0,本村直樹,1:15.9,クビ,6,26.8,39.3,大井高岩孝敏,425(-19),202244122601,2022/12/26,1200,ダ,稍
10,8,14,コスモヴィテス,牡4,56.0,山林堂信,1:16.0,クビ,10,150.6,37.9,大井佐々木忠,457(+1),202244122601,2022/12/26,1200,ダ,稍
11,5,8,スクランブル,牡4,56.0,西啓太,1:16.0,ハナ,4,9.3,40.5,大井月岡健二,454(-1),202244122601,2022/12/26,1200,ダ,稍
12,6,9,ヤマトホープシップ,牝5,54.0,吉井章,1:16.3,1.1/2,13,294.4,38.6,大井久保杉隆,472(+10),202244122601,2022/12/26,1200,ダ,稍
13,6,10,ジェイスマイル,セ5,56.0,横川怜央,1:16.4,1/2,11,177.4,40.2,大井大宮和也,470(-1),202244122601,2022/12/26,1200,ダ,稍
14,8,13,レイオブホープ,牝4,51.0,▲田中洸多,1:18.1,8,8,36.1,42.5,大井橋本和馬,458(-8),202244122601,2022/12/26,1200,ダ,稍
1,2,2,ピピフレイバー,牝2,54.0,笹川翼,1:46.6,,2,4.0,41.6,大井月岡健二,504(0),202244122602,2022/12/26,1600,ダ,稍
2,3,3,ブレイブクラウン,牡2,55.0,岡村健司,1:46.8,1.1/4,3,4.8,41.6,大井高橋清顕,479(0),202244122602,2022/12/26,1600,ダ,稍
3,5,5,シントータケシ,牡2,53.0,△菅原涼太,1:46.9,クビ,6,30.6,42.0,大井田中正人,480(0),202244122602,2022/12/26,1600,ダ,稍
4,7,7,ブランクスペース,牡2,55.0,矢野貴之,1:47.3,2,1,1.7,42.4,大井渡辺和雄,493(0),202244122602,2022/12/26,1600,ダ,稍
5,4,4,ビッグモーメント,牡2,55.0,本田正重,1:47.5,1.1/4,4,7.2,42.6,大井藤田輝信,517(0),202244122602,2022/12/26,1600,ダ,稍
6,6,6,シンティリオ,牡2,55.0,吉井章,1:48.9,7,7,62.8,42.9,大井鈴木啓之,479(0),202244122602,2022/12/26,1600,ダ,稍
7,1,1,モントシャルマン,牡2,55.0,達城龍次,1:52.9,大,5,21.3,44.7,大井嶋田幸晴,529(0),202244122602,2022/12/26,1600,ダ,稍
1,8,9,ドリーミーブリーズ,牡2,55.0,笹川翼,1:30.0,,2,3.7,38.5,大井森下淳平,465(0),202244122603,2022/12/26,1400,ダ,稍
2,7,7,ヴィクラント,セ2,55.0,和田譲治,1:31.8,9,4,13.3,40.6,大井堀江仁,496(0),202244122603,2022/12/26,1400,ダ,稍
3,7,8,ポジションバトル,牡2,55.0,吉井章,1:32.0,1,6,22.0,40.6,大井松浦裕之,449(0),202244122603,2022/12/26,1400,ダ,稍
4,8,10,ブレスオブラヴ,牝2,54.0,西啓太,1:32.4,2,10,88.8,40.6,大井阪本一栄,430(0),202244122603,2022/12/26,1400,ダ,稍
5,5,5,ペルシアンローズ,牝2,51.0,▲鷹見陸,1:32.4,クビ,5,13.9,41.2,大井渡辺和雄,474(0),202244122603,2022/12/26,1400,ダ,稍
6,6,6,マルカンラニ,牡2,54.0,☆仲原大生,1:32.5,1/2,9,45.7,40.9,高野毅,516(0),202244122603,2022/12/26,1400,ダ,稍
7,2,2,クリノイチバンボシ,牡2,55.0,矢野貴之,1:32.6,1/2,1,1.6,41.1,大井鈴木啓之,540(0),202244122603,2022/12/26,1400,ダ,稍
8,4,4,ウィンストラテジー,牡2,55.0,藤本現暉,1:32.7,1/2,3,11.5,41.5,大井蛯名雄太,535(0),202244122603,2022/12/26,1400,ダ,稍
9,1,1,ボイド,牡2,55.0,安藤洋一,1:32.9,1.1/4,7,27.6,41.7,大井橋本和馬,475(0),202244122603,2022/12/26,1400,ダ,稍
10,3,3,ジョリーハーモニー,牝2,54.0,横川怜央,1:33.8,4,8,36.2,42.0,大井的場直之,504(0),202244122603,2022/12/26,1400,ダ,稍
1,2,2,キタサンベレーザ,牝2,54.0,笹川翼,1:13.8,,2,3.3,38.3,大井米田英世,471(0),202244122604,2022/12/26,1200,ダ,稍
2,8,11,ロンギングマドンナ,牝2,54.0,矢野貴之,1:14.7,4,3,7.2,39.4,大井的場直之,519(0),202244122604,2022/12/26,1200,ダ,稍
3,1,1,スパイツサージュ,牝2,54.0,本田正重,1:15.2,2.1/2,4,8.8,40.0,大井森下淳平,462(0),202244122604,2022/12/26,1200,ダ,稍
4,3,3,ビッグショット,牡2,55.0,達城龍次,1:15.4,1,7,25.0,39.0,大井鈴木啓之,472(0),202244122604,2022/12/26,1200,ダ,稍
5,8,12,ヴァーレミヤギ,牡2,55.0,御神本訓,1:15.4,クビ,1,2.1,39.8,大井三坂盛雄,480(0),202244122604,2022/12/26,1200,ダ,稍
6,6,7,マオノイリゼ,牝2,52.0,△菅原涼太,1:16.6,6,11,136.5,38.6,大井橋本和馬,434(0),202244122604,2022/12/26,1200,ダ,稍
7,6,8,ジンガノ,牝2,54.0,安藤洋一,1:16.6,クビ,5,12.0,39.2,大井荒山勝徳,494(0),202244122604,2022/12/26,1200,ダ,稍
8,7,10,プリンシパルアクト,牡2,55.0,横川怜央,1:17.0,2,9,69.3,38.7,大井的場直之,519(0),202244122604,2022/12/26,1200,ダ,稍
9,7,9,フロリダフォンテン,牝2,54.0,瀬川将輝,1:17.5,2.1/2,6,19.3,42.0,大井井上弘之,422(0),202244122604,2022/12/26,1200,ダ,稍
10,5,5,ルージュカメリア,牝2,54.0,藤田凌,1:17.7,1,12,168.9,39.5,大井阪本一栄,430(0),202244122604,2022/12/26,1200,ダ,稍
11,4,4,アセットミューズ,牝2,54.0,西啓太,1:18.4,3.1/2,10,118.5,39.3,大井蛯名雄太,400(0),202244122604,2022/12/26,1200,ダ,稍
12,5,6,ランザン,牝2,54.0,藤本現暉,1:19.7,6,8,52.2,43.1,高野毅,444(0),202244122604,2022/12/26,1200,ダ,稍
1,7,12,セイウンケルン,牡3,56.0,笹川翼,1:44.6,,4,6.5,41.4,市村誠,454(+2),202244122605,2022/12/26,1600,ダ,稍
2,6,9,タイムフォール,牡3,56.0,真島大輔,1:44.8,1.1/4,7,36.9,41.9,大井阪本一栄,522(-12),202244122605,2022/12/26,1600,ダ,稍
3,5,7,ベルウェザーボンド,セ5,56.0,和田譲治,1:44.8,クビ,2,2.9,42.0,大井松浦裕之,482(+3),202244122605,2022/12/26,1600,ダ,稍
4,7,11,レインツリー,牝3,54.0,矢野貴之,1:44.8,ハナ,1,2.8,41.4,大井上杉昌宏,472(-1),202244122605,2022/12/26,1600,ダ,稍
5,5,8,ヤマニンジャベリン,牡4,56.0,中村尚平,1:45.7,4,13,281.8,40.4,大井渡部則夫,519(+8),202244122605,2022/12/26,1600,ダ,稍
6,1,1,イタリアンゴールド,セ4,56.0,石崎駿,1:45.7,アタマ,3,6.4,39.8,市村誠,432(+9),202244122605,2022/12/26,1600,ダ,稍
7,2,2,ネオリーズ,牡4,56.0,本村直樹,1:45.9,3/4,10,103.8,41.2,大井高岩孝敏,466(+5),202244122605,2022/12/26,1600,ダ,稍
8,8,13,トニージャスティス,牡3,56.0,江里口裕,1:46.1,1.1/4,8,39.3,42.2,大井高橋清顕,477(+2),202244122605,2022/12/26,1600,ダ,稍
9,8,14,ピエナケープ,セ3,56.0,本田正重,1:46.2,クビ,9,44.4,42.4,大井田中正人,461(+1),202244122605,2022/12/26,1600,ダ,稍
10,4,5,ブリランテイモン,牝4,52.0,△菅原涼太,1:46.4,1,12,223.7,42.1,大井嶋田幸晴,451(+3),202244122605,2022/12/26,1600,ダ,稍
11,4,6,カズノザンゲツ,牝3,54.0,達城龍次,1:47.0,3,11,141.3,40.8,大井納谷和玖,500(-6),202244122605,2022/12/26,1600,ダ,稍
12,6,10,エルマスフエルテ,牡6,56.0,瀬川将輝,1:47.4,2,5,7.5,44.3,大井久保杉隆,487(+4),202244122605,2022/12/26,1600,ダ,稍
除外,3,3,イーサンカレラ,牡3,53.0,▲鷹見陸,,,,,,大井鷹見浩,,202244122605,2022/12/26,1600,ダ,稍
中止,3,4,エスパー,牡5,56.0,千田洋,,,6,36.5,,大井村上頼章,472(+1),202244122605,2022/12/26,1600,ダ,稍
1,8,13,ジャスティンダイヤ,牡3,56.0,真島大輔,1:29.9,,1,1.5,39.2,大井荒山勝徳,499(-8),202244122606,2022/12/26,1400,ダ,稍
2,7,11,イーストリバー,セ3,56.0,東原悠善,1:30.1,1.1/4,6,13.9,39.2,大井赤嶺本浩,461(-3),202244122606,2022/12/26,1400,ダ,稍
3,6,9,スパイクシップ,牡3,56.0,横川怜央,1:30.1,ハナ,3,12.9,39.6,大井鈴木啓之,464(-5),202244122606,2022/12/26,1400,ダ,稍
4,6,10,シャークシャイニー,セ5,56.0,岡村健司,1:30.2,クビ,5,13.7,39.7,大井高岩孝敏,457(+7),202244122606,2022/12/26,1400,ダ,稍
5,3,3,ハピコ,牝3,54.0,瀬川将輝,1:30.4,1,10,43.2,39.2,大井村上頼章,501(-1),202244122606,2022/12/26,1400,ダ,稍
6,2,2,リュウールドレ,牝4,52.0,△菅原涼太,1:30.5,1/2,9,37.9,40.3,大井辻野豊,432(-4),202244122606,2022/12/26,1400,ダ,稍
7,4,5,アレアンサンブル,牝5,54.0,西啓太,1:30.5,ハナ,2,5.6,39.1,大井渡辺和雄,465(+5),202244122606,2022/12/26,1400,ダ,稍
8,1,1,リヤルサイレンス,牡4,55.0,☆仲原大生,1:30.5,クビ,12,170.4,40.5,大井辻野豊,470(+3),202244122606,2022/12/26,1400,ダ,稍
9,3,4,イチフジプリンス,牡3,56.0,安藤洋一,1:31.7,6,13,269.9,40.6,大井渡部則夫,500(+9),202244122606,2022/12/26,1400,ダ,稍
10,5,8,オゼイユ,牝3,54.0,藤田凌,1:32.7,5,4,13.2,42.0,大井栗田裕光,464(+14),202244122606,2022/12/26,1400,ダ,稍
11,5,7,サブノヴィグラー,牝5,51.0,▲鷹見陸,1:32.8,クビ,11,116.1,42.5,大井鷹見浩,431(-2),202244122606,2022/12/26,1400,ダ,稍
12,7,12,クラム,牝3,54.0,本田正重,1:37.0,大,7,23.1,46.2,大井渡辺和雄,477(+2),202244122606,2022/12/26,1400,ダ,稍
除外,4,6,アルファスコピアス,セ4,56.0,和田譲治,,,,,,大井高橋清顕,493(+1),202244122606,2022/12/26,1400,ダ,稍
中止,8,14,アマノカイザー,セ3,56.0,達城龍次,,,8,33.6,,大井荒井朋弘,460(-8),202244122606,2022/12/26,1400,ダ,稍
1,5,8,プリマルーチェ,牡3,56.0,矢野貴之,1:15.2,,4,6.4,38.5,大井藤田輝信,493(+5),202244122607,2022/12/26,1200,ダ,稍
2,7,11,ササノユキオルフェ,セ7,56.0,東原悠善,1:15.3,1/2,2,3.6,39.7,大井佐々木洋,499(0),202244122607,2022/12/26,1200,ダ,稍
3,4,5,ナックファラオ,牡5,56.0,高橋昭平,1:15.3,クビ,9,45.3,39.5,大井立花貢,461(+4),202244122607,2022/12/26,1200,ダ,稍
4,5,7,キワミイモン,牡5,56.0,達城龍次,1:15.4,クビ,7,20.5,38.7,大井赤嶺亮,472(+4),202244122607,2022/12/26,1200,ダ,稍
5,1,1,アルマザッハーク,牡5,56.0,岡村健司,1:15.6,1,3,3.7,39.3,大井橋本和馬,509(+3),202244122607,2022/12/26,1200,ダ,稍
6,2,2,カフェジュリア,牝6,53.0,☆仲原大生,1:15.8,1,6,20.5,39.5,大井柏木一夫,485(-4),202244122607,2022/12/26,1200,ダ,稍
7,3,3,ゴールデンマリア,牝4,51.0,▲鷹見陸,1:15.9,1/2,1,3.5,40.3,大井森下淳平,417(+1),202244122607,2022/12/26,1200,ダ,稍
8,8,14,マイネルグローバル,牡5,54.0,△菅原涼太,1:16.0,1/2,8,42.0,40.2,大井村上頼章,505(+6),202244122607,2022/12/26,1200,ダ,稍
9,6,9,リアルファンタジア,牝3,54.0,藤田凌,1:16.1,3/4,10,87.8,38.8,大井佐々木洋,460(+3),202244122607,2022/12/26,1200,ダ,稍
10,3,4,シビックアムレット,牡4,56.0,西啓太,1:16.2,1/2,5,9.2,40.0,大井米田英世,443(+2),202244122607,2022/12/26,1200,ダ,稍
11,7,12,メイワシェリー,牝4,54.0,中村尚平,1:16.3,クビ,13,434.7,40.3,大井辻野豊,432(-3),202244122607,2022/12/26,1200,ダ,稍
12,6,10,ウインヒメユリ,牝4,54.0,松崎正泰,1:16.5,3/4,11,152.0,39.2,大井久保田信,451(+2),202244122607,2022/12/26,1200,ダ,稍
13,8,13,ラピッドフォール,牝4,54.0,藤本現暉,1:17.2,3.1/2,12,224.5,41.2,大井渡部則夫,444(0),202244122607,2022/12/26,1200,ダ,稍
取消,4,6,ロワドゥサーブル,牡3,56.0,御神本訓,,,,,,大井蛯名雄太,,202244122607,2022/12/26,1200,ダ,稍
1,4,4,サイレントギフト,牡4,56.0,西啓太,1:26.4,,3,5.1,37.9,大井阪本一栄,481(+5),202244122608,2022/12/26,1400,ダ,稍
2,1,1,コンチバリアシオン,牡3,56.0,真島大輔,1:26.7,1.3/4,1,2.4,37.8,大井栗田裕光,491(-5),202244122608,2022/12/26,1400,ダ,稍
3,6,7,ジュンユウコー,牝6,54.0,安藤洋一,1:27.1,2,8,37.7,37.9,大井荒山勝徳,463(-3),202244122608,2022/12/26,1400,ダ,稍
3,7,10,ケープホーン,牝4,54.0,御神本訓,1:27.1,同着,2,4.3,37.9,大井村上頼章,458(-1),202244122608,2022/12/26,1400,ダ,稍
5,7,9,キョウワセイヴァー,セ5,56.0,和田譲治,1:27.2,1/2,6,14.2,38.0,大井佐宗応和,526(0),202244122608,2022/12/26,1400,ダ,稍
6,3,3,レジリエンスブルー,牡5,56.0,笹川翼,1:27.4,1.1/4,5,9.5,39.0,大井坂井英光,490(-1),202244122608,2022/12/26,1400,ダ,稍
7,5,5,ラペルシェール,牡4,56.0,藤本現暉,1:27.9,2.1/2,9,44.4,39.2,大井佐野謙二,491(+1),202244122608,2022/12/26,1400,ダ,稍
8,8,12,トルベジーノ,牝5,54.0,達城龍次,1:28.4,2.1/2,7,33.4,38.0,大井赤嶺本浩,450(0),202244122608,2022/12/26,1400,ダ,稍
9,8,11,ペリーアイランド,牡3,56.0,矢野貴之,1:28.5,1/2,4,6.7,39.5,大井松浦裕之,472(+1),202244122608,2022/12/26,1400,ダ,稍
10,2,2,スペースシップ,牡5,56.0,江里口裕,1:28.6,1/2,11,327.7,38.5,大井小野寺晋,481(+2),202244122608,2022/12/26,1400,ダ,稍
11,6,8,サンエイウイング,牡5,54.0,△菅原涼太,1:29.0,2,10,145.1,39.6,大井三坂盛雄,471(+1),202244122608,2022/12/26,1400,ダ,稍
12,5,6,コンスタンティナ,牝6,51.0,▲鷹見陸,1:30.5,7,12,340.4,40.5,大井渡部則夫,517(0),202244122608,2022/12/26,1400,ダ,稍
1,7,8,コバルトウィング,セ5,55.0,本田正重,2:51.7,,2,4.1,38.3,大井藤田輝信,510(-1),202244122609,2022/12/26,2600,ダ,稍
2,1,1,コスモポポラリタ,牝3,53.0,和田譲治,2:51.7,クビ,7,26.1,37.5,大井宗形竹見,504(+9),202244122609,2022/12/26,2600,ダ,稍
3,2,2,ウラノメトリア,セ6,55.0,矢野貴之,2:52.0,1.3/4,1,1.9,38.1,大井渡辺和雄,502(+8),202244122609,2022/12/26,2600,ダ,稍
4,7,7,サトノディード,セ7,55.0,藤本現暉,2:52.1,3/4,4,9.7,37.6,大井蛯名雄太,492(-3),202244122609,2022/12/26,2600,ダ,稍
5,6,6,トーセンブル,牡7,57.0,岡村健司,2:52.3,1,8,35.2,37.7,船橋山中尊徳,452(-4),202244122609,2022/12/26,2600,ダ,稍
6,8,9,ブラヴール,牡5,57.0,石崎駿,2:52.4,1/2,3,5.4,38.9,船橋佐藤裕太,515(+11),202244122609,2022/12/26,2600,ダ,稍
7,8,10,サトノプライム,牡8,57.0,笹川翼,2:52.5,クビ,6,17.1,37.9,船橋川島正一,507(+1),202244122609,2022/12/26,2600,ダ,稍
8,5,5,ジョエル,牡4,57.0,真島大輔,2:53.2,3.1/2,5,13.8,39.6,船橋張田京,532(+4),202244122609,2022/12/26,2600,ダ,稍
9,3,3,クロスケ,牡7,56.0,☆仲原大生,2:55.5,大,9,161.8,41.0,大井柏木一夫,477(+1),202244122609,2022/12/26,2600,ダ,稍
取消,4,4,トーセンエルドラド,牡3,53.0,御神本訓,,,,,,大井橋本和馬,,202244122609,2022/12/26,2600,ダ,稍
1,8,16,リコーバルカン,牡4,55.0,達城龍次,1:12.6,,2,3.5,37.3,大井荒山勝徳,523(-1),202244122610,2022/12/26,1200,ダ,稍
2,1,1,ティアラフォーカス,牡3,57.0,和田譲治,1:12.6,クビ,1,2.1,37.1,大井宗形竹見,543(+1),202244122610,2022/12/26,1200,ダ,稍
3,4,7,ムルシェラゴ,牡7,57.0,西啓太,1:13.0,2,15,129.3,37.1,大井福永敏,541(-5),202244122610,2022/12/26,1200,ダ,稍
4,2,4,フォルトゥーレ,セ6,57.0,真島大輔,1:13.7,3.1/2,9,34.9,37.3,大井栗田裕光,409(-3),202244122610,2022/12/26,1200,ダ,稍
5,8,15,ラルムオブダリア,牝4,53.0,△菅原涼太,1:13.7,アタマ,6,17.3,38.5,大井鷹見浩,499(+9),202244122610,2022/12/26,1200,ダ,稍
6,5,9,カフェクラウン,牡6,55.0,岡村健司,1:13.7,クビ,10,48.4,37.5,大井田中正人,522(0),202244122610,2022/12/26,1200,ダ,稍
7,3,5,アーマーバローズ,牡5,57.0,笹川翼,1:13.8,クビ,3,7.9,37.1,大井福永敏,503(+5),202244122610,2022/12/26,1200,ダ,稍
8,2,3,モズダッシュスター,牡6,57.0,吉井章,1:13.9,クビ,13,92.8,37.0,大井松浦裕之,513(-5),202244122610,2022/12/26,1200,ダ,稍
9,4,8,ラストバリオン,牡4,57.0,石崎駿,1:13.9,クビ,8,28.6,38.2,大井福永敏,495(0),202244122610,2022/12/26,1200,ダ,稍
10,6,11,ロマンスロード,牝3,52.0,▲鷹見陸,1:13.9,ハナ,7,26.2,38.7,大井的場直之,498(0),202244122610,2022/12/26,1200,ダ,稍
11,5,10,マイネルロッシュ,牡6,55.0,安藤洋一,1:14.0,クビ,14,102.0,37.3,大井宗形竹見,488(+13),202244122610,2022/12/26,1200,ダ,稍
12,1,2,ポッドヘイロー,牡3,55.0,矢野貴之,1:14.1,1/2,5,17.0,37.4,大井鈴木啓之,483(-1),202244122610,2022/12/26,1200,ダ,稍
13,7,14,ステラータ,牝5,55.0,的場文男,1:14.4,1.1/2,11,73.2,38.6,大井高橋清顕,498(+2),202244122610,2022/12/26,1200,ダ,稍
14,6,12,マロカオブジャガー,牡4,54.0,☆仲原大生,1:14.4,アタマ,16,159.8,37.5,大井宗形竹見,504(+3),202244122610,2022/12/26,1200,ダ,稍
15,3,6,カプティフ,牡3,57.0,藤本現暉,1:14.5,1/2,12,73.9,37.6,大井宗形竹見,470(-4),202244122610,2022/12/26,1200,ダ,稍
16,7,13,スティールストーム,牡4,57.0,本田正重,1:14.5,クビ,4,13.4,38.0,船橋張田京,479(-7),202244122610,2022/12/26,1200,ダ,稍
1,5,7,クリスタルニキータ,牝6,54.0,西啓太,1:43.9,,2,3.5,40.5,大井田中正人,464(+5),202244122701,2022/12/27,1600,ダ,稍
2,6,9,ヤマトディオーサ,牝8,54.0,吉井章,1:44.1,1,1,2.8,39.4,大井久保杉隆,440(-2),202244122701,2022/12/27,1600,ダ,稍
3,3,3,モリデンカイドウ,牡4,55.0,☆仲原大生,1:44.3,3/4,4,8.8,40.8,大井蛯名雄太,510(-3),202244122701,2022/12/27,1600,ダ,稍
4,4,5,チャームフォラック,牝6,54.0,東原悠善,1:44.5,1,9,26.7,40.4,大井栗田泰昌,475(+13),202244122701,2022/12/27,1600,ダ,稍
5,6,8,エクラタン,牝5,54.0,千田洋,1:45.0,2.1/2,11,56.8,40.5,大井赤嶺本浩,433(+7),202244122701,2022/12/27,1600,ダ,稍
6,8,12,ドリームポルックス,牝4,52.0,△野畑凌,1:45.2,1.1/4,8,26.0,40.9,大井藤田輝信,455(-7),202244122701,2022/12/27,1600,ダ,稍
7,4,4,サウザンマイルズ,牝5,53.0,☆新原周馬,1:45.3,1/2,13,136.2,40.8,大井立花貢,429(-1),202244122701,2022/12/27,1600,ダ,稍
8,7,11,デンショウロイヤル,牡4,56.0,岡村健司,1:45.4,1/2,7,25.0,41.0,大井遠藤茂,486(-2),202244122701,2022/12/27,1600,ダ,稍
9,2,2,ハリウッドルビー,牝4,54.0,松崎正泰,1:46.3,4,10,54.0,42.8,大井久保田信,456(0),202244122701,2022/12/27,1600,ダ,稍
10,7,10,ワールドナカヤマ,牝4,54.0,矢野貴之,1:46.9,3,3,4.8,42.4,大井月岡健二,389(-3),202244122701,2022/12/27,1600,ダ,稍
11,5,6,ハルノマリーナ,牝5,54.0,遠藤健太,1:47.4,2.1/2,5,13.0,43.5,大井遠藤茂,490(+7),202244122701,2022/12/27,1600,ダ,稍
12,1,1,サブノスカイ,牝5,52.0,△菅原涼太,1:47.5,クビ,12,60.8,42.0,大井上杉昌宏,457(+3),202244122701,2022/12/27,1600,ダ,稍
13,8,13,ノーブルフューチャ,牝6,54.0,安藤洋一,1:48.0,2.1/2,6,22.0,44.5,大井月岡健二,471(-1),202244122701,2022/12/27,1600,ダ,稍
